DATE,PARTY NAME,TYPE,GM,NECK,Quantity
27/05/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,150
28/05/2024,LASSORT DESIGNS     DEWAS,PET PREFORM,9.8,ALASKA,25
28/05/2024,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,1000
28/05/2024,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,800
28/05/2024,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,150
28/05/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,250
30/05/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,500
30/05/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,500
30/05/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,500
31/05/2024,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,750
31/05/2024,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,1000
31/05/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,250
31/05/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,200
31/05/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,200
02/06/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,625
02/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,250
02/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,250
02/06/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,300
02/06/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,700
02/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,1000
03/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,800
03/06/2024,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,325
04/06/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,17.8,ALASKA,3750
04/06/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,12.6,ALASKA,250
04/06/2024,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,325
05/06/2024,GATI EVENTS AND MARKETING,PET PREFORM,9.8,ALASKA,25
05/06/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,400
05/06/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,900
05/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,500
05/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,200
05/06/2024,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,800
05/06/2024,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,700
05/06/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,325
06/06/2024,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,500
06/06/2024,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,250
07/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,200
07/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,200
07/06/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,625
09/06/2024,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,1250
09/06/2024,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,325
09/06/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,500
09/06/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,800
09/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,200
09/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,500
09/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,250
09/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,150
10/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,200
10/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,200
11/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,500
11/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,500
12/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,600
12/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,500
12/06/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,900
14/06/2024,NARMADA ENERGY DRINKS,PET PREFORM,8.45,ALASKA,300
14/06/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,225
14/06/2024,SKM PET BLOWERS,PET PREFORM,18.2,ALASKA,100
15/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,150
15/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,100
16/06/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,17.8,ALASKA,4000
16/06/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,400
16/06/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,400
16/06/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,400
16/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,400
16/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,400
17/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,150
17/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,150
17/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,50
17/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,50
19/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,200
19/06/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,200
19/06/2024,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,325
19/06/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,500
19/06/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,200
19/06/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,500
19/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,200
19/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,600
20/06/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,325
22/06/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,200
22/06/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,800
22/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,500
22/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,500
23/06/2024,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,500
23/06/2024,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,375
24/06/2024,NARMADA ENERGY DRINKS,PET PREFORM,12.6,ALASKA,750
24/06/2024,NARMADA ENERGY DRINKS,PET PREFORM,17.8,ALASKA,1750
24/06/2024,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,200
24/06/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,100
25/06/2024,ROMOCON INDUSTRIES MAKSI,PET PREFORM,32,ALASKA,250
25/06/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,300
25/06/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,1000
25/06/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,500
25/06/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,700
26/06/2024,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,800
26/06/2024,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,700
28/06/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,325
28/06/2024,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,625
28/06/2024,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,375
01/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,300
01/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,600
04/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,300
04/07/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,200
04/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,200
04/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,600
04/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,800
06/07/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,17.8,ALASKA,2000
06/07/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,12.6,ALASKA,2000
06/07/2024,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,375
06/07/2024,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,550
06/07/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,100
06/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,1000
06/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,400
07/07/2024,SAI SAMARTH BEVERAGES,PET PREFORM,18.2,ALASKA,800
07/07/2024,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,700
09/07/2024,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,375
09/07/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,200
09/07/2024,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,125
10/07/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,100
10/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,500
10/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,1000
10/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,400
13/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,200
13/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,400
13/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,100
13/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,300
13/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,600
13/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,300
13/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,300
15/07/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,300
15/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,800
15/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,1000
15/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,400
15/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,700
16/07/2024,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,375
18/07/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,250
18/07/2024,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,100
19/07/2024,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,500
19/07/2024,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,500
20/07/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,17.8,ALASKA,4000
20/07/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,250
20/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,800
20/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,1200
20/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,350
20/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,600
21/07/2024,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,500
21/07/2024,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,500
21/07/2024,NARMADA ENERGY DRINKS,PET PREFORM,32,ALASKA,250
22/07/2024,DHANSHIKHA FOODS AND,PET PREFORM,32,ALASKA,100
23/07/2024,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,400
25/07/2024,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,225
26/07/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,225
26/07/2024,SKM PET BLOWERS,PET PREFORM,32,ALASKA,75
26/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,300
26/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,300
26/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,300
26/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,300
27/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,400
27/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,700
27/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,300
27/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,600
31/07/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,300
31/07/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,700
31/07/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,1150
31/07/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,400
31/07/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,700
02/08/2024,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,125
02/08/2024,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,625
02/08/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,175
02/08/2024,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,150
03/08/2024,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,500
04/08/2024,DHANSHIKHA FOODS AND,PET PREFORM,32,ALASKA,100
05/08/2024,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,1000
05/08/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,500
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,9.8,ALASKA,300
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,500
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.2,ALASKA,1000
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,200
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,500
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,300
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,19.5,ALASKA,400
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,300
08/08/2024,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,200
14/08/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,275
14/08/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,19.5,ALASKA,25
14/08/2024,MASAR BEVERAGES,PET PREFORM,19.5,ALASKA,500
14/08/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,200
14/08/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,200
14/08/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,200
16/08/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,300
16/08/2024,DHANSHIKHA FOODS AND,PET PREFORM,34,ALASKA,100
16/08/2024,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,250
16/08/2024,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,250
16/08/2024,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,300
16/08/2024,SAI SAMARTH BEVERAGES,PET PREFORM,8.45,ALASKA,300
17/08/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,300
17/08/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,300
18/08/2024,NARMADA ENERGY DRINKS,PET PREFORM,8.7,ALASKA,250
18/08/2024,NARMADA ENERGY DRINKS,PET PREFORM,12.6,ALASKA,250
18/08/2024,NARMADA ENERGY DRINKS,PET PREFORM,17.8,ALASKA,750
21/08/2024,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,500
21/08/2024,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,250
21/08/2024,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,500
21/08/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,8.7,ALASKA,150
