DATE,PARTY NAME,TYPE,GM,NECK,Quantity,GROSS AMOUNT TRADE DIS.
25/11/2023,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,150,12.6GMs(ALASKA)28mm
27/11/2023,VINAYAK ENTERPRISES NEMAWAR,PET PREFORM,32,ALASKA,250,(ALASKA)28MM
27/11/2023,VINAYAK ENTERPRISES NEMAWAR,PET BOTTLES,32,ALASKA,1260,LIT
27/11/2023,SAI SAMARTH BEVERAGES,PET PREFORM,8.45,ALASKA,400,8.45GMs(ALASKA)28MM
27/11/2023,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,300,GMs(ALASKA)28mm
27/11/2023,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,800,8.45GMs(ALASKA)28MM
27/11/2023,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,200,9.8Gms(ALASKA)28MM
27/11/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,100,12.6GMs(ALASKA)28mm
27/11/2023,MASAR BEVERAGES,PET PREFORM,18.2,ALASKA,500,GMs(ALASKA)28MM
27/11/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,300,(ALASKA)28MM
28/11/2023,NOESIS BUSINESS,PET BOTTLE ROUND,500,ALASKA,15200,
28/11/2023,NOESIS BUSINESS,PET PREFORM,18.2,ALASKA,250,GMs(ALASKA)28MM
28/11/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,500,8.45GMs(ALASKA)28MM
28/11/2023,NILESH PLASTIC INDUSTRY,PET PREFORM,8.45,ALASKA,1000,8.45GMs(ALASKA)28MM
28/11/2023,BURMA INDUSTRIES,PET BOTTLES,32,ALASKA,525,LIT
28/11/2023,BURMA INDUSTRIES,PET BOTTLE SQ,500,ALASKA,792,
29/11/2023,M P AQUATECH,PET PREFORM,9.8,ALASKA,400,9.8Gms(ALASKA)28MM
29/11/2023,M P AQUATECH,PET PREFORM,8.45,ALASKA,400,8.45GMs(ALASKA)28MM
29/11/2023,M P AQUATECH,PET PREFORM,9.8,ALASKA,200,9.8Gms(ALASKA)28MM
29/11/2023,M P AQUATECH,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
29/11/2023,M P AQUATECH,PET PREFORM,17.8,ALASKA,600,GMs(ALASKA)28mm
29/11/2023,M P AQUATECH,PET PREFORM,32,ALASKA,100,(ALASKA)28MM
29/11/2023,M P AQUATECH,PET PREFORM,34,ALASKA,400,(AKASKA)28MM
29/11/2023,M P AQUATECH,PET PREFORM,12.6,ALASKA,100,12.6GMs(ALASKA)28mm
29/11/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.2,ALASKA,950,GMs(ALASKA)28MM
29/11/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
29/11/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.8,ALASKA,125,9.8Gms(ALASKA)28MM
29/11/2023,SIDDHIVINAYAK BEVERAGES,PET BOTTLE SQ,8.55,ALASKA,312,041
29/11/2023,HINDUSTAN BEVERAGES,PET PREFORM,18.2,ALASKA,200,GMs(ALASKA)28MM
29/11/2023,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,100,12.6GMs(ALASKA)28mm
29/11/2023,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,200,GMs(ALASKA)28mm
30/11/2023,SKM PET BLOWERS,PET PREFORM,17.8,ALASKA,300,GMs(ALASKA)28mm
30/11/2023,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,75,8.45GMs(ALASKA)28MM
01/12/2023,NARMADA ENERGY DRINKS,PET PREFORM,17.8,ALASKA,1750,GMs(ALASKA)28mm
01/12/2023,NARMADA ENERGY DRINKS,PET PREFORM,12.6,ALASKA,750,12.6GMs(ALASKA)28mm
02/12/2023,SNEH FOODS & PACKAGING,PET BOTTLES,12.6,ALASKA,15632,250ML
02/12/2023,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm
02/12/2023,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,125,12.6GMs(ALASKA)28mm
02/12/2023,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,250,8.45GMs(ALASKA)28MM
02/12/2023,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,700,8.45GMs(ALASKA)28MM
02/12/2023,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,200,9.8Gms(ALASKA)28MM
02/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,200,12.6GMs(ALASKA)28mm
02/12/2023,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,900,GMs(ALASKA)28mm
02/12/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,600,(ALASKA)28MM
02/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,500,(AKASKA)28MM
02/12/2023,NILESH PLASTIC INDUSTRY,PET PREFORM,8.45,ALASKA,1000,8.45GMs(ALASKA)28MM
04/12/2023,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,375,GMs(ALASKA)28mm
04/12/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,625,8.45GMs(ALASKA)28MM
04/12/2023,NOESIS BUSINESS,PET BOTTLE ROUND,500,ALASKA,11400,
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.45,ALASKA,400,8.45GMs(ALASKA)28MM
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,9.8,ALASKA,200,9.8Gms(ALASKA)28MM
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,13.6,ALASKA,100,13.6GMs(ALASKA)28MM
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.45,ALASKA,600,8.45GMs(ALASKA)28MM
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,9.8,ALASKA,75,9.8Gms(ALASKA)28MM
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,17.8,ALASKA,800,GMs(ALASKA)28mm
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,500,(ALASKA)28MM
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,800,(AKASKA)28MM
04/12/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,9.8,ALASKA,325,9.8Gms(ALASKA)28MM
04/12/2023,HINDUSTAN BEVERAGES,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm
04/12/2023,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,200,12.6GMs(ALASKA)28mm
04/12/2023,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,200,GMs(ALASKA)28mm
04/12/2023,SAI SAMARTH BEVERAGES,PET PREFORM,8.45,ALASKA,200,8.45GMs(ALASKA)28MM
04/12/2023,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,300,GMs(ALASKA)28mm
06/12/2023,NARMADA ENERGY DRINKS,PET PREFORM,32,ALASKA,625,(ALASKA)28MM                  625
06/12/2023,NARMADA ENERGY DRINKS,PET PREFORM,8.45,ALASKA,1250,8.45GMs(ALASKA)28MM                1250
07/12/2023,SNEH FOODS & PACKAGING,PET BOTTLE SQ,18,ALASKA,4500,4500
08/12/2023,SKM PET BLOWERS,PET PREFORM,17.8,ALASKA,125,GMs(ALASKA)28mm               125
08/12/2023,SKM PET BLOWERS,PET PREFORM,18.2,ALASKA,250,GMs(ALASKA)28MM               250
09/12/2023,LASSORT DESIGNS     DEWAS,PET BOTTLE SQ,18,ALASKA,5000,5000
11/12/2023,NILESH PLASTIC INDUSTRY,PET PREFORM,8.45,ALASKA,1000,8.45GMs(ALASKA)28MM                1000
11/12/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100,(ALASKA)28MM                  100
11/12/2023,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,600,8.45GMs(ALASKA)28MM                 600
11/12/2023,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,400,9.8Gms(ALASKA)28MM                  400
11/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,500,12.6GMs(ALASKA)28mm                 500
11/12/2023,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,700,GMs(ALASKA)28mm               700
11/12/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,600,(ALASKA)28MM                  600
11/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,400,(AKASKA)28MM                  400
14/12/2023,SAI SAMARTH BEVERAGES,PET PREFORM,17.8,ALASKA,400,GMs(ALASKA)28mm               400
14/12/2023,SAI SAMARTH BEVERAGES,PET PREFORM,8.45,ALASKA,200,8.45GMs(ALASKA)28MM                 200
15/12/2023,VINAYAK ENTERPRISES NEMAWAR,PET PREFORM,32,ALASKA,250,(ALASKA)28MM                  250
15/12/2023,SKM PET BLOWERS,PET PREFORM,17.8,ALASKA,200,GMs(ALASKA)28mm               200
15/12/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,175,12.6GMs(ALASKA)28mm                 175
15/12/2023,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,225,GMs(ALASKA)28mm               225
15/12/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,125,8.45GMs(ALASKA)28MM                 125
15/12/2023,ANUJ INDUSTRIES     INDORE,PET PREFORM,17.8,ALASKA,100,GMs(ALASKA)28mm               100
15/12/2023,ANUJ INDUSTRIES     INDORE,PET PREFORM,12.6,ALASKA,100,12.6GMs(ALASKA)28mm                 100
15/12/2023,ANUJ INDUSTRIES     INDORE,PET PREFORM,9.8,ALASKA,100,9.8Gms(ALASKA)28MM                  100
15/12/2023,ANUJ INDUSTRIES     INDORE,PET PREFORM,8.45,ALASKA,150,8.45GMs(ALASKA)28MM                 150
15/12/2023,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,125,12.6GMs(ALASKA)28mm                 125
15/12/2023,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,625,GMs(ALASKA)28mm               625
15/12/2023,GUNVI GLOBAL PRIVATE,PET BOTTLES,32,ALASKA,8925,LIT                     8925
15/12/2023,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,300,8.45GMs(ALASKA)28MM                 300
15/12/2023,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,400,9.8Gms(ALASKA)28MM                  400
15/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,700,12.6GMs(ALASKA)28mm                 700
15/12/2023,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,300,GMs(ALASKA)28mm               300
15/12/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,700,(ALASKA)28MM                  700
15/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,600,(AKASKA)28MM                  600
16/12/2023,NILESH PLASTIC INDUSTRY,PET PREFORM,8.45,ALASKA,1000,8.45GMs(ALASKA)28MM                1000
16/12/2023,SNEH FOODS & PACKAGING,PET BOTTLE SQ,8.55,ALASKA,                     15601,041                      15600
16/12/2023,DEV ENTERPRISES       ASHTA,PET BOTTLES,32,ALASKA,2004,LIT                     2004
16/12/2023,DEV ENTERPRISES       ASHTA,PET BOTTLE SQ,500,ALASKA,1188,1188
16/12/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.2,ALASKA,1000,GMs(ALASKA)28MM              1000
16/12/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,250,12.6GMs(ALASKA)28mm                 250
16/12/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.8,ALASKA,250,9.8Gms(ALASKA)28MM                  250
18/12/2023,HINDUSTAN BEVERAGES,PET PREFORM,17.8,ALASKA,200,GMs(ALASKA)28mm               200
18/12/2023,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,50,12.6GMs(ALASKA)28mm                  50
18/12/2023,HINDUSTAN BEVERAGES,SHRINK ROLL - 540 X 80,,ALASKA,,95.52
18/12/2023,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,200,12.6GMs(ALASKA)28mm                 200
18/12/2023,SAI SAMARTH BEVERAGES,PET PREFORM PCO,12.8,PCO,200,GMS                       200
18/12/2023,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm               250
18/12/2023,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,250,12.6GMs(ALASKA)28mm                 250
18/12/2023,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,200,GMs(ALASKA)28mm               200
18/12/2023,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,150,12.6GMs(ALASKA)28mm                 150
18/12/2023,WURZEL ENERGY BERVERAGES,PET BOTTLES,32,ALASKA,4725,LIT                     4725
18/12/2023,WURZEL ENERGY BERVERAGES,PET BOTTLES,32,ALASKA,3255,LIT                     3255
19/12/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,375,12.6GMs(ALASKA)28mm                 375
20/12/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,250,8.45GMs(ALASKA)28MM                 250
20/12/2023,NOESIS BUSINESS,PET BOTTLE SQ,8.55,ALASKA,                     24961,041                      24960
21/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,1300,12.6GMs(ALASKA)28mm                1300
21/12/2023,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,300,9.8Gms(ALASKA)28MM                  300
21/12/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,800,(ALASKA)28MM                  800
21/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,800,(AKASKA)28MM                  800
22/12/2023,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,375,8.45GMs(ALASKA)28MM                 375
25/12/2023,NILESH PLASTIC INDUSTRY,PET PREFORM,8.45,ALASKA,1000,8.45GMs(ALASKA)28MM                1000
25/12/2023,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,500,GMs(ALASKA)28mm               500
25/12/2023,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,250,12.6GMs(ALASKA)28mm                 250
25/12/2023,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm               250
25/12/2023,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,125,12.6GMs(ALASKA)28mm                 125
25/12/2023,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,125,8.45GMs(ALASKA)28MM                 125
25/12/2023,NOESIS BUSINESS,PET BOTTLE SQ,8.55,ALASKA,                     26521,041                      26520
25/12/2023,NOESIS BUSINESS,PET BOTTLES,10,ALASKA,5532,250ML                     5532
25/12/2023,SNEH FOODS & PACKAGING,PET BOTTLE SQ,8.55,ALASKA,                     12481,041                      12480
25/12/2023,SNEH FOODS & PACKAGING,PET BOTTLE ROUND,500,ALASKA,,1900
25/12/2023,SNEH FOODS & PACKAGING,PET BOTTLES,10,ALASKA,300,250ML                      300
26/12/2023,BURMA INDUSTRIES,PET BOTTLES,32,ALASKA,420,LIT                      420
26/12/2023,BURMA INDUSTRIES,PET BOTTLE SQ,500,ALASKA,792,792
26/12/2023,BURMA INDUSTRIES,PET BOTTLES,10,ALASKA,300,250ML                      300
26/12/2023,VINAYAK ENTERPRISES NEMAWAR,PET PREFORM,32,ALASKA,250,(ALASKA)28MM                  250
26/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,1000,12.6GMs(ALASKA)28mm                1000
26/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,400,(AKASKA)28MM                  400
26/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,500,12.6GMs(ALASKA)28mm                 500
26/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,500,(AKASKA)28MM                  500
26/12/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,800,(ALASKA)28MM                  800
27/12/2023,LASSORT DESIGNS     DEWAS,PET BOTTLE SQ,18,ALASKA,19980,19980
27/12/2023,HINDUSTAN BEVERAGES,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm               250
27/12/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100,(ALASKA)28MM                  100
27/12/2023,NOESIS BUSINESS,PET BOTTLES,10,ALASKA,9000,250ML                     9000
28/12/2023,LASSORT DESIGNS     DEWAS,PET BOTTLE SQ,18,ALASKA,5000,5000
28/12/2023,LASSORT DESIGNS     DEWAS,PET PREFORM,18.2,ALASKA,25,GMs(ALASKA)28MM                25
29/12/2023,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,300,GMs(ALASKA)28mm               300
29/12/2023,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,200,12.6GMs(ALASKA)28mm                 200
29/12/2023,SKM PET BLOWERS,PET PREFORM,18.2,ALASKA,375,GMs(ALASKA)28MM               375
31/12/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,375,12.6GMs(ALASKA)28mm                 375
31/12/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.2,ALASKA,625,GMs(ALASKA)28MM               625
31/12/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,500,(ALASKA)28MM                  500
31/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,500,(AKASKA)28MM                  500
31/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,1000,12.6GMs(ALASKA)28mm                1000
31/12/2023,MASAR BEVERAGES,PET PREFORM,32,ALASKA,200,(ALASKA)28MM                  200
31/12/2023,MASAR BEVERAGES,PET PREFORM,34,ALASKA,200,(AKASKA)28MM                  200
31/12/2023,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,800,12.6GMs(ALASKA)28mm                 800
04/01/2024,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,100,12.6GMs(ALASKA)28mm                 100
04/01/2024,LASSORT DESIGNS     DEWAS,PET PREFORM,32,ALASKA,50,(ALASKA)28MM                   50
04/01/2024,SKM PET BLOWERS,PET PREFORM,18.2,ALASKA,350,GMs(ALASKA)28MM               350
05/01/2024,VINAYAK ENTERPRISES NEMAWAR,PET PREFORM,32,ALASKA,250,(ALASKA)28MM                  250
05/01/2024,SKM PET BLOWERS,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm               250
06/01/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,300,9.8Gms(ALASKA)28MM                  300
06/01/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,2000,GMs(ALASKA)28mm              2000
06/01/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,300,(ALASKA)28MM                  300
06/01/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,600,(AKASKA)28MM                  600
08/01/2024,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,250,8.45GMs(ALASKA)28MM                 250
08/01/2024,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,625,GMs(ALASKA)28mm               625
08/01/2024,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,125,12.6GMs(ALASKA)28mm                 125
09/01/2024,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm               250
09/01/2024,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,250,12.6GMs(ALASKA)28mm                 250
09/01/2024,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,250,8.45GMs(ALASKA)28MM                 250
09/01/2024,NOESIS BUSINESS,PET BOTTLE SQ,8.55,ALASKA,                     18721,041                      18720
09/01/2024,NOESIS BUSINESS,PET BOTTLES,32,ALASKA,1152,11                       1152
10/01/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,350,12.6GMs(ALASKA)28mm                 350
11/01/2024,SNEH FOODS & PACKAGING,PET BOTTLES,10,ALASKA,15000,250ML                    15000
11/01/2024,VINAYAK ENTERPRISES NEMAWAR,PET PREFORM,32,ALASKA,1000,(ALASKA)28MM                 1000
12/01/2024,GUNVI GLOBAL PRIVATE,PET BOTTLES,34,ALASKA,,8085
12/01/2024,GUNVI GLOBAL PRIVATE,PET BOTTLES,32,ALASKA,315,LIT                      315
13/01/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,300,GMs(ALASKA)28mm               300
13/01/2024,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,75,12.6GMs(ALASKA)28mm                  75
13/01/2024,DAYA WORLDWIDE LIMITED,PET BOTTLES,10,ALASKA,2000,250ML                     2000
14/01/2024,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.2,ALASKA,1000,GMs(ALASKA)28MM              1000
14/01/2024,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,250,12.6GMs(ALASKA)28mm                 250
14/01/2024,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.8,ALASKA,250,9.8Gms(ALASKA)28MM                  250
14/01/2024,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,500,8.45GMs(ALASKA)28MM                 500
14/01/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,300,9.8Gms(ALASKA)28MM                  300
14/01/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,1000,GMs(ALASKA)28mm              1000
14/01/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,600,(ALASKA)28MM                  600
14/01/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,600,(AKASKA)28MM                  600
16/01/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,175,12.6GMs(ALASKA)28mm                 175
16/01/2024,SKM PET BLOWERS,PET PREFORM,8.45,ALASKA,250,8.45GMs(ALASKA)28MM                 250
16/01/2024,SNEH FOODS & PACKAGING,PET BOTTLE SQ,8.55,ALASKA,                      9985,041                       9984
16/01/2024,SNEH FOODS & PACKAGING,PET BOTTLES,10,ALASKA,3000,250ML                     3000
16/01/2024,SNEH FOODS & PACKAGING,PET BOTTLES,32,ALASKA,840,LIT                      840
17/01/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,400,GMs(ALASKA)28mm               400
17/01/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,400,12.6GMs(ALASKA)28mm                 400
17/01/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,8.45,ALASKA,200,8.45GMs(ALASKA)28MM                 200
17/01/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,8.45,ALASKA,400,8.45GMs(ALASKA)28MM                 400
17/01/2024,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,350,8.45GMs(ALASKA)28MM                 350
18/01/2024,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,1300,8.45GMs(ALASKA)28MM                1300
18/01/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,400,9.8Gms(ALASKA)28MM                  400
18/01/2024,MASAR BEVERAGES,PET PREFORM,12.6,ALASKA,900,12.6GMs(ALASKA)28mm                 900
18/01/2024,MASAR BEVERAGES,PET PREFORM,17.8,ALASKA,600,GMs(ALASKA)28mm               600
21/01/2024,SAI SAMARTH BEVERAGES,PET PREFORM,8.45,ALASKA,300,8.45GMs(ALASKA)28MM                 300
21/01/2024,SAI SAMARTH BEVERAGES,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm                 300
22/01/2024,MASAR BEVERAGES,PET PREFORM,8.45,ALASKA,1200,8.45GMs(ALASKA)28MM                1200
22/01/2024,MASAR BEVERAGES,PET PREFORM,9.8,ALASKA,200,9.8Gms(ALASKA)28MM                  200
22/01/2024,MASAR BEVERAGES,PET PREFORM,32,ALASKA,100,(ALASKA)28MM                  100
22/01/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,250,(AKASKA)28MM                  250
22/01/2024,MASAR BEVERAGES,PET PREFORM,34,ALASKA,250,(AKASKA)28MM                  250
24/01/2024,NOESIS BUSINESS,PET PREFORM,8.45,ALASKA,500,8.45GMs(ALASKA)28MM                 500
24/01/2024,NOESIS BUSINESS,PET PREFORM,17.8,ALASKA,375,GMs(ALASKA)28mm               375
24/01/2024,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,250,12.6GMs(ALASKA)28mm                 250
24/01/2024,SOHANI ENTERPRISES,PET PREFORM,17.8,ALASKA,625,GMs(ALASKA)28mm               625
24/01/2024,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,125,12.6GMs(ALASKA)28mm                 125
24/01/2024,SKM PET BLOWERS,PET PREFORM,17.8,ALASKA,125,GMs(ALASKA)28mm               125
24/01/2024,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,100,12.6GMs(ALASKA)28mm                 100
24/01/2024,SKM PET BLOWERS,PET PREFORM,18.2,ALASKA,125,GMs(ALASKA)28MM               125
24/01/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,8.45,ALASKA,2000,8.45GMs(ALASKA)28MM                2000
24/01/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,17.8,ALASKA,1500,GMs(ALASKA)28mm              1500
24/01/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,12.6,ALASKA,200,12.6GMs(ALASKA)28mm                 200
24/01/2024,CITY LIKE FOODS & BEVERAGES,PET PREFORM,9.8,ALASKA,200,9.8Gms(ALASKA)28MM                  200
24/01/2024,SNEH FOODS & PACKAGING,PET BOTTLES,18,ALASKA,,4050
24/01/2024,SNEH FOODS & PACKAGING,PET BOTTLES,32,ALASKA,525,LIT                      525
24/01/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,12.6,ALASKA,400,12.6GMs(ALASKA)28mm                 400
24/01/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,17.8,ALASKA,300,GMs(ALASKA)28mm               300
24/01/2024,BALAJI OVEWRSEAS    BETMA,PET PREFORM,8.45,ALASKA,300,8.45GMs(ALASKA)28MM                 300
24/01/2024,NOESIS BUSINESS,PET BOTTLE SQ,500,ALASKA,11400,11400
24/01/2024,LASSORT DESIGNS     DEWAS,PET PREFORM,18.2,ALASKA,50,GMs(ALASKA)28MM                50
24/01/2024,LASSORT DESIGNS     DEWAS,PET PREFORM,80,ALASKA,,2
24/01/2024,HINDUSTAN BEVERAGES,PET PREFORM,18.2,ALASKA,100,GMs(ALASKA)28MM               100
24/01/2024,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,50,12.6GMs(ALASKA)28mm                  50
24/01/2024,HINDUSTAN BEVERAGES,SHRINK ROLL - 540 X 80,,ALASKA,,49.70
25/01/2024,LASSORT DESIGNS     DEWAS,PET PREFORM,9.8,ALASKA,50,9.8Gms(ALASKA)28MM                   50
25/01/2024,VINAYAK ENTERPRISES NEMAWAR,PET PREFORM,32,ALASKA,1000,(ALASKA)28MM                 1000
25/01/2024,KATYAYANI AQUA,PET PREFORM,17.8,ALASKA,250,GMs(ALASKA)28mm               250
25/01/2024,KATYAYANI AQUA,PET PREFORM,12.6,ALASKA,100,12.6GMs(ALASKA)28mm                 100
26/01/2024,GUNVI GLOBAL PRIVATE,PET BOTTLES,12.6,ALASKA,5812,250ML                    5812
26/01/2024,GUNVI GLOBAL PRIVATE,PET BOTTLES,10,ALASKA,4200,250ML                     4200
